Org ID,Org Legal Name,Debt Type,Rating Type,Rating,Release Date,Current?,Org Type,Rtg Action,Rtg IG/SG,Org Region,Org Country,Rtg Category,Rtg Symbol Sort,Unsolicited Rtg,Tier Level,ISO Two Char Country Code,OL/CW,OL/CW Date,Confid,Name,Latitude,Longitude,As of Year,As of Year2
319310,Republic of Estonia,Issuer Credit Rating,Foreign Curr (Long-term),A,7/21/2005,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Estonia,A,6,N,1,EE,Positive,21-Jul-05,N,Estonia,59,26,12/31/2005,2005
319506,Republic of Peru,Issuer Credit Rating,Foreign Curr (Long-term),BB,7/11/2005,N,Sovereign,Affirmation,SG,Latin America,Peru,BB,12,N,1,PE,Positive,11-Jul-05,N,Peru,-10,-76,12/31/2005,2005
320142,Cook Islands,Issuer Credit Rating,Foreign Curr (Long-term),BB-,11/30/2005,N,Sovereign,Affirmation,SG,Pacific,Cook Islands,BB,13,N,1,CK,Stable,30-Nov-05,N,Cook Islands,-21.2333,-159.7667,12/31/2005,2005
320269,Ukraine,Issuer Credit Rating,Foreign Curr (Long-term),BB-,10/3/2005,N,Sovereign,Affirmation,SG,"Europe, Middle East, Africa",Ukraine,BB,13,N,1,UA,Stable,3-Oct-05,N,Ukraine,49,32,12/31/2005,2005
322214,Republic of Bulgaria,Issuer Credit Rating,Foreign Curr (Long-term),BBB,10/27/2005,N,Sovereign,Upgrade,IG,"Europe, Middle East, Africa",Bulgaria,BBB,9,N,1,BG,Positive,27-Oct-05,N,Bulgaria,43,25,12/31/2005,2005
324889,Plurinational State of Bolivia,Issuer Credit Rating,Foreign Curr (Long-term),B-,6/7/2005,N,Sovereign,Affirmation,SG,Latin America,Bolivia,B,16,N,1,BO,Negative,7-Jun-05,N,Bolivia,-17,-65,12/31/2005,2005
330404,Independent State of Papua New Guinea,Issuer Credit Rating,Foreign Curr (Long-term),B,12/6/2005,N,Sovereign,Affirmation,SG,Pacific,Papua New Guinea,B,15,N,1,PG,Stable,6-Dec-05,N,Papua New Guinea,-6,147,12/31/2005,2005
339984,Jamaica,Issuer Credit Rating,Foreign Curr (Long-term),B,12/10/2004,N,Sovereign,Affirmation,SG,Latin America,Jamaica,B,15,N,1,JM,Stable,10-Dec-04,N,Jamaica,18.25,-77.5,12/31/2005,2005
340330,The Republic of Suriname,Issuer Credit Rating,Foreign Curr (Long-term),B-,11/9/2005,N,Sovereign,Affirmation,SG,Latin America,Suriname,B,16,N,1,SR,Positive,9-Nov-05,N,Suriname,4,-56,12/31/2005,2005
340818,Barbados,Issuer Credit Rating,Foreign Curr (Long-term),BBB+,7/29/2005,N,Sovereign,Affirmation,IG,Latin America,Barbados,BBB,8,N,1,BB,Negative,29-Jul-05,N,Barbados,13.1667,-59.5333,12/31/2005,2005
340819,Mongolia,Issuer Credit Rating,Foreign Curr (Long-term),B,12/28/2005,N,Sovereign,Affirmation,SG,Asia,Mongolia,B,15,N,1,MN,Positive,28-Dec-05,N,Mongolia,46,105,12/31/2005,2005
341899,Isle of Man,Issuer Credit Rating,Foreign Curr (Long-term),AAA,7/11/2005,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Isle of Man,AAA,1,N,1,IM,Stable,11-Jul-05,N,Isle of Man,54,4,12/31/2005,2005
345331,Republic of Ecuador,Issuer Credit Rating,Foreign Curr (Long-term),CCC+,10/4/2005,N,Sovereign,Affirmation,SG,Latin America,Ecuador,CCC,17,N,1,EC,Stable,4-Oct-05,N,Ecuador,-2,-77.5,12/31/2005,2005
345768,Belize,Issuer Credit Rating,Foreign Curr (Long-term),CCC-,6/1/2005,N,Sovereign,Downgrade,SG,Latin America,Belize,CCC,19,N,1,BZ,Negative,1-Jun-05,N,Belize,17.25,-88.75,12/31/2005,2005
348105,Republic of Senegal,Issuer Credit Rating,Foreign Curr (Long-term),B+,9/12/2005,N,Sovereign,Affirmation,SG,"Europe, Middle East, Africa",Senegal,B,14,N,1,SN,Stable,12-Sep-05,N,Senegal,14,-14,12/31/2005,2005
350287,Republic of Botswana,Issuer Credit Rating,Foreign Curr (Long-term),A,10/17/2005,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Botswana,A,6,N,1,BW,Stable,17-Oct-05,N,Botswana,-22,24,12/31/2005,2005
355847,Republic of Guatemala,Issuer Credit Rating,Foreign Curr (Long-term),BB-,8/5/2005,N,Sovereign,Affirmation,SG,Latin America,Guatemala,BB,13,N,1,GT,Stable,5-Aug-05,N,Guatemala,15.5,-90.25,12/31/2005,2005
358409,Grenada,Issuer Credit Rating,Foreign Curr (Long-term),B-,11/18/2005,N,Sovereign,Upgrade,SG,Latin America,Grenada,B,16,N,1,GD,Stable,18-Nov-05,N,Grenada,12.1167,-61.6667,12/31/2005,2005
361997,Socialist Republic of Vietnam,Issuer Credit Rating,Foreign Curr (Long-term),BB-,10/18/2005,N,Sovereign,Affirmation,SG,Asia,Vietnam,BB,13,N,1,VN,Positive,18-Oct-05,N,Vietnam,16,106,12/31/2005,2005
363070,Kingdom of Bahrain,Issuer Credit Rating,Foreign Curr (Long-term),A-,1/17/2005,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Bahrain,A,7,N,1,BH,Positive,17-Jan-05,N,Bahrain,26,50.55,12/31/2005,2005
368146,Principality of Andorra,Issuer Credit Rating,Foreign Curr (Long-term),AA,11/25/2005,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Andorra,AA,3,N,1,AD,Stable,25-Nov-05,N,Andorra,42.5,1.5,12/31/2005,2005
370198,Kingdom of Saudi Arabia,Issuer Credit Rating,Foreign Curr (Long-term),A,4/23/2004,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Saudi Arabia,A,6,N,1,SA,Stable,23-Apr-04,N,Saudi Arabia,25,45,12/31/2005,2005
373039,Republic of Ghana,Issuer Credit Rating,Foreign Curr (Long-term),B+,10/22/2004,N,Sovereign,Affirmation,SG,"Europe, Middle East, Africa",Ghana,B,14,N,1,GH,Stable,22-Oct-04,N,Ghana,8,-2,12/31/2005,2005
373904,Republic of Cameroon,Issuer Credit Rating,Foreign Curr (Long-term),CCC,12/3/2004,N,Sovereign,Downgrade,SG,"Europe, Middle East, Africa",Cameroon,CCC,18,N,1,CM,Stable,3-Dec-04,N,Cameroon,6,12,12/31/2005,2005
375567,The Commonwealth of The Bahamas,Issuer Credit Rating,Foreign Curr (Long-term),A-,2/4/2005,N,Sovereign,Affirmation,IG,Latin America,Bahamas,A,7,N,1,BS,Stable,4-Feb-05,N,Bahamas,24.25,-76,12/31/2005,2005
375702,Republic of Benin,Issuer Credit Rating,Foreign Curr (Long-term),B+,3/17/2005,N,Sovereign,Affirmation,SG,"Europe, Middle East, Africa",Benin,B,14,N,1,BJ,Stable,17-Mar-05,N,Benin,9.5,2.25,12/31/2005,2005
376265,Democratic Socialist Republic of Sri Lanka,Issuer Credit Rating,Foreign Curr (Long-term),B+,12/8/2005,N,Sovereign,New from Confid,SG,Asia,Sri Lanka,B,14,N,1,LK,Stable,8-Dec-05,N,Sri Lanka,7,81,12/31/2005,2005
377430,Burkina Faso,Issuer Credit Rating,Foreign Curr (Long-term),B,6/6/2005,N,Sovereign,Affirmation,SG,"Europe, Middle East, Africa",Burkina Faso,B,15,N,1,BF,Stable,6-Jun-05,N,Burkina Faso,13,-2,12/31/2005,2005
377737,Republic of Mali,Issuer Credit Rating,Foreign Curr (Long-term),B,5/23/2005,N,Sovereign,Affirmation,SG,"Europe, Middle East, Africa",Mali,B,15,N,2,ML,Stable,23-May-05,N,Mali,17,-4,12/31/2005,2005
379207,Republic of Madagascar,Issuer Credit Rating,Foreign Curr (Long-term),B,12/28/2005,N,Sovereign,Affirmation,SG,"Europe, Middle East, Africa",Madagascar,B,15,N,,MG,Stable,28-Dec-05,N,Madagascar,-20,47,12/31/2005,2005
379215,Republic of Mozambique,Issuer Credit Rating,Foreign Curr (Long-term),B,11/28/2005,N,Sovereign,Affirmation,SG,"Europe, Middle East, Africa",Mozambique,B,15,N,1,MZ,Positive,28-Nov-05,N,Mozambique,-18.25,35,12/31/2005,2005
380824,Republic of Macedonia,Issuer Credit Rating,Foreign Curr (Long-term),BB+,8/23/2005,N,Sovereign,Upgrade,SG,"Europe, Middle East, Africa",Macedonia,BB,11,N,1,MK,Stable,23-Aug-05,N,Macedonia,41.8333,22,12/31/2005,2005
381880,Montserrat,Issuer Credit Rating,Foreign Curr (Long-term),BBB-,10/11/2004,N,Sovereign,New,IG,Latin America,Montserrat,BBB,10,N,0,MS,Positive,11-Oct-04,N,Montserrat,16.75,-62.2,12/31/2005,2005
383062,Republic of Serbia,Issuer Credit Rating,Foreign Curr (Long-term),BB-,7/18/2005,N,Sovereign,Upgrade,SG,"Europe, Middle East, Africa",Serbia,BB,13,N,1,RS,Stable,18-Jul-05,N,Serbia,44,20,12/31/2005,2005
384575,Republic of Montenegro,Issuer Credit Rating,Foreign Curr (Long-term),BB,12/21/2005,N,Sovereign,Affirmation,SG,"Europe, Middle East, Africa",Montenegro,BB,12,N,1,--,Positive,21-Dec-05,N,Montenegro,42,19,12/31/2005,2005
395594,Government of Georgia,Issuer Credit Rating,Foreign Curr (Long-term),B+,12/6/2005,N,Sovereign,New,SG,"Europe, Middle East, Africa",Georgia,B,14,N,1,GE,Positive,6-Dec-05,N,Georgia,42,43.5,12/31/2005,2005
399816,People's Republic of Bangladesh,Issuer Credit Rating,Foreign Curr (Long-term),BB-,4/5/2010,N,Sovereign,New,SG,Asia,Bangladesh,BB,13,N,1,BD,Stable,5-Apr-10,N,Bangladesh,24,90,12/31/2006,2006
407462,Emirate of Abu Dhabi,Issuer Credit Rating,Foreign Curr (Long-term),AA,7/2/2007,N,Sovereign,New from Confid,IG,"Europe, Middle East, Africa",United Arab Emirates,AA,3,N,1,AE,Stable,2-Jul-07,N,Abu Dhabi,24,54,12/31/2006,2006
413880,Kingdom of Cambodia (Unsolicited Ratings),Issuer Credit Rating,Foreign Curr (Long-term),B+,4/19/2007,N,Sovereign,New,SG,Asia,Cambodia,B,14,N,1,KH,Stable,19-Apr-07,N,Cambodia,13,105,12/31/2006,2006
420526,Republic of Belarus,Issuer Credit Rating,Foreign Curr (Long-term),B+,8/21/2007,N,Sovereign,New from Confid,SG,"Europe, Middle East, Africa",Belarus,B,14,N,1,BY,Stable,21-Aug-07,N,Belarus,53,28,12/31/2006,2006
428039,Gabonese Republic,Issuer Credit Rating,Foreign Curr (Long-term),BB-,11/8/2007,N,Sovereign,New,SG,"Europe, Middle East, Africa",Gabon,BB,13,N,1,GA,Stable,8-Nov-07,N,Gabon,-1,11.75,12/31/2006,2006
434959,Emirate of Ras Al Khaimah,Issuer Credit Rating,Foreign Curr (Long-term),A,1/23/2008,N,Sovereign,New from Confid,IG,"Europe, Middle East, Africa",United Arab Emirates,A,6,N,1,AE,Stable,23-Jan-08,N,Ras Al Khaimah,25,55,12/31/2006,2006
448260,Aruba,Issuer Credit Rating,Foreign Curr (Long-term),A-,5/29/2008,N,Sovereign,New,IG,Latin America,Aruba,A,7,N,1,AW,Stable,29-May-08,N,Aruba,12.5,-69.9667,12/31/2006,2006
457621,Republic of Cape Verde,Issuer Credit Rating,Foreign Curr (Long-term),B+,12/4/2008,N,Sovereign,New from Confid,SG,"Europe, Middle East, Africa",Cape Verde,B,14,N,2,CV,Stable,4-Dec-08,N,Cape Verde,16,-24,12/31/2006,2006
457740,Republic of Honduras,Issuer Credit Rating,Foreign Curr (Long-term),B+,10/8/2008,N,Sovereign,New,SG,Latin America,Honduras,B,14,N,1,HN,Stable,8-Oct-08,N,Honduras,15,-86.5,12/31/2006,2006
460503,Republic of Azerbaijan,Issuer Credit Rating,Foreign Curr (Long-term),BB+,12/16/2008,N,Sovereign,New,SG,"Europe, Middle East, Africa",Azerbaijan,BB,11,N,1,AZ,Stable,16-Dec-08,N,Azerbaijan,40.5,47.5,12/31/2006,2006
460860,Republic of Uganda,Issuer Credit Rating,Foreign Curr (Long-term),B+,12/9/2008,N,Sovereign,New from Confid,SG,"Europe, Middle East, Africa",Uganda,B,14,N,1,UG,Stable,9-Dec-08,N,Uganda,1,32,12/31/2006,2006
461879,Guernsey,Issuer Credit Rating,Foreign Curr (Long-term),AAA,2/10/2009,N,Sovereign,New from Confid,IG,"Europe, Middle East, Africa",Guernsey,AAA,1,N,2,GG,Stable,10-Feb-09,N,Guernsey,49,2,12/31/2006,2006
462039,Bosnia and Herzegovina,Issuer Credit Rating,Foreign Curr (Long-term),B+,12/22/2008,N,Sovereign,New,SG,"Europe, Middle East, Africa",Bosnia and Herzegovina,B,14,N,1,BA,Stable,22-Dec-08,N,Bosnia and Herzegovina,44,18,12/31/2006,2006
464999,Socialist People's Libyan Arab Jamahiriya,Issuer Credit Rating,Foreign Curr (Long-term),A-,3/18/2009,N,Sovereign,New,IG,"Europe, Middle East, Africa",Libyan Arab Jamahiriya,A,7,N,,LY,Stable,18-Mar-09,N,Libya,32,13,12/31/2006,2006
484959,Republic of Albania,Issuer Credit Rating,Foreign Curr (Long-term),B+,4/19/2010,N,Sovereign,New,SG,"Europe, Middle East, Africa",Albania,B,14,N,1,AL,Stable,19-Apr-10,N,Albania,41,20,12/31/2006,2006
493868,Republic of Zambia,Issuer Credit Rating,Foreign Curr (Long-term),B+,3/22/2011,N,Sovereign,New,SG,"Europe, Middle East, Africa",Zambia,B,14,N,1,ZM,Stable,22-Mar-11,N,Zambia,-15,30,12/31/2006,2006
518179,Curacao,Issuer Credit Rating,Foreign Curr (Long-term),A-,11/21/2011,Y,Sovereign,New,IG,Latin America,Netherland Antilles,A,7,N,1,AN,Stable,21-Nov-11,N,Curacao,12,68,12/31/2006,2006
520599,Republic of Rwanda,Issuer Credit Rating,Foreign Curr (Long-term),B,12/29/2011,Y,Sovereign,New,SG,"Europe, Middle East, Africa",Rwanda,B,15,N,1,RW,Positive,29-Dec-11,N,Rwanda,-2,30,12/31/2006,2006
100187,Commonwealth of Australia (Unsolicited Ratings),Issuer Credit Rating,Foreign Curr (Long-term),AAA,11/16/2006,N,Sovereign,Affirmation,IG,Pacific,Australia,AAA,1,N,1,AU,Stable,16-Nov-06,N,Australia,-27,133,12/31/2006,2006
100188,Republic of Austria,Issuer Credit Rating,Foreign Curr (Long-term),AAA,4/27/2006,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Austria,AAA,1,N,1,AT,Stable,27-Apr-06,N,Austria,47.3333,13.3333,12/31/2006,2006
100366,Canada,Issuer Credit Rating,Foreign Curr (Long-term),AAA,1/30/2006,N,Sovereign,Affirmation,IG,Canada,Canada,AAA,1,N,1,CA,Stable,30-Jan-06,N,Canada,60,-95,12/31/2006,2006
100656,Kingdom of Denmark,Issuer Credit Rating,Foreign Curr (Long-term),AAA,9/25/2006,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Denmark,AAA,1,N,1,DK,Stable,25-Sep-06,N,Denmark,56,10,12/31/2006,2006
100804,Republic of Finland,Issuer Credit Rating,Foreign Curr (Long-term),AAA,11/14/2006,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Finland,AAA,1,N,1,FI,Stable,14-Nov-06,N,Finland,64,26,12/31/2006,2006
101662,New Zealand,Issuer Credit Rating,Foreign Curr (Long-term),AA+,11/14/2006,N,Sovereign,Affirmation,IG,Pacific,New Zealand,AA,2,N,1,NZ,Stable,14-Nov-06,N,New Zealand,-41,174,12/31/2006,2006
101718,Kingdom of Norway,Issuer Credit Rating,Foreign Curr (Long-term),AAA,3/15/2006,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Norway,AAA,1,N,1,NO,Stable,15-Mar-06,N,Norway,62,10,12/31/2006,2006
102251,Kingdom of Sweden,Issuer Credit Rating,Foreign Curr (Long-term),AAA,1/23/2006,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Sweden,AAA,1,N,1,SE,Stable,23-Jan-06,N,Sweden,62,15,12/31/2006,2006
102490,Bolivarian Republic of Venezuela,Issuer Credit Rating,Foreign Curr (Long-term),BB-,10/4/2006,N,Sovereign,Affirmation,SG,Latin America,Venezuela,BB,13,N,1,VE,Positive,4-Oct-06,N,Venezuela,8,-66,12/31/2006,2006
104498,Republic of France (Unsolicited Ratings),Issuer Credit Rating,Foreign Curr (Long-term),AAA,2/28/2006,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",France,AAA,1,N,1,FR,Stable,28-Feb-06,N,France,46,2,12/31/2006,2006
104516,Japan (Unsolicited Ratings),Issuer Credit Rating,Foreign Curr (Long-term),AA-,5/23/2006,N,Sovereign,Affirmation,IG,Asia,Japan,AA,4,N,1,JP,Positive,23-May-06,N,Japan,36,138,12/31/2006,2006
104548,United Kingdom (Unsolicited Ratings),Issuer Credit Rating,Foreign Curr (Long-term),AAA,11/10/2006,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",United Kingdom,AAA,1,N,1,GB,Stable,10-Nov-06,N,United Kingdom,54,-2,12/31/2006,2006
106200,Kingdom of Spain,Issuer Credit Rating,Foreign Curr (Long-term),AAA,11/29/2006,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Spain,AAA,1,N,1,ES,Stable,29-Nov-06,N,Spain,40,-4,12/31/2006,2006
107118,Federal Republic of Germany (Unsolicited Ratings),Issuer Credit Rating,Foreign Curr (Long-term),AAA,12/19/2006,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Germany,AAA,1,N,1,DE,Stable,19-Dec-06,N,Germany,51,9,12/31/2006,2006
107121,Kingdom of Belgium (Unsolicited Ratings),Issuer Credit Rating,Foreign Curr (Long-term),AA+,4/24/2006,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Belgium,AA,2,N,1,BE,Stable,24-Apr-06,N,Belgium,50.8333,4,12/31/2006,2006
107135,Republic of Italy (Unsolicited Ratings),Issuer Credit Rating,Foreign Curr (Long-term),A+,10/19/2006,N,Sovereign,Downgrade,IG,"Europe, Middle East, Africa",Italy,A,5,N,1,IT,Stable,19-Oct-06,N,Italy,42.8333,12.8333,12/31/2006,2006
107139,Hong Kong (Special Administrative Region of the People's Republic of China),Issuer Credit Rating,Foreign Curr (Long-term),AA,7/27/2006,N,Sovereign,Upgrade,IG,Asia,Hong Kong,AA,3,N,1,HK,Stable,27-Jul-06,N,Hong Kong,22.25,114.1667,12/31/2006,2006
107141,Swiss Confederation (Unsolicited Ratings),Issuer Credit Rating,Foreign Curr (Long-term),AAA,11/30/2006,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Switzerland,AAA,1,N,2,CH,Stable,30-Nov-06,N,Switzerland,47,8,12/31/2006,2006
107429,Republic of Ireland,Issuer Credit Rating,Foreign Curr (Long-term),AAA,12/21/2006,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Ireland,AAA,1,N,1,IE,Stable,21-Dec-06,N,Ireland,53,-8,12/31/2006,2006
107432,Malaysia,Issuer Credit Rating,Foreign Curr (Long-term),A-,5/23/2006,N,Sovereign,Affirmation,IG,Asia,Malaysia,A,7,N,1,MY,Stable,23-May-06,N,Malaysia,2.5,112.5,12/31/2006,2006
107479,Kingdom of Thailand,Issuer Credit Rating,Foreign Curr (Long-term),BBB+,10/31/2006,N,Sovereign,Affirmation,IG,Asia,Thailand,BBB,8,N,1,TH,Stable,31-Oct-06,N,Thailand,15,100,12/31/2006,2006
107749,Republic of Korea,Issuer Credit Rating,Foreign Curr (Long-term),A,11/8/2006,N,Sovereign,Affirmation,IG,Asia,"Korea, Republic of",A,6,N,1,KR,Stable,8-Nov-06,N,Korea (South),37,127.5,12/31/2006,2006
108303,Republic of Singapore (Unsolicited Ratings),Issuer Credit Rating,Foreign Curr (Long-term),AAA,5/25/2006,N,Sovereign,Affirmation,IG,Asia,Singapore,AAA,1,N,1,SG,Stable,25-May-06,N,Singapore,1.3667,103.8,12/31/2006,2006
108458,United States of America (Unsolicited Ratings),Issuer Credit Rating,Foreign Curr (Long-term),AAA,12/21/2006,N,Sovereign,Affirmation,IG,United States,United States,AAA,1,N,1,US,Stable,21-Dec-06,N,United States of America,38,-97,12/31/2006,2006
109408,Republic of Iceland,Issuer Credit Rating,Foreign Curr (Long-term),A+,12/22/2006,N,Sovereign,Downgrade,IG,"Europe, Middle East, Africa",Iceland,A,5,N,1,IS,Stable,22-Dec-06,N,Iceland,65,-18,12/31/2006,2006
109409,State of The Netherlands (Unsolicited Ratings),Issuer Credit Rating,Foreign Curr (Long-term),AAA,12/28/2006,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Netherlands,AAA,1,N,1,NL,Stable,28-Dec-06,N,Netherlands,52.5,5.75,12/31/2006,2006
109900,Republic of Portugal,Issuer Credit Rating,Foreign Curr (Long-term),AA-,10/30/2006,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Portugal,AA,4,N,1,PT,Stable,30-Oct-06,N,Portugal,39.5,-8,12/31/2006,2006
109902,Federative Republic of Brazil,Issuer Credit Rating,Foreign Curr (Long-term),BB,11/22/2006,N,Sovereign,Affirmation,SG,Latin America,Brazil,BB,12,N,1,BR,Positive,22-Nov-06,N,Brazil,-10,-55,12/31/2006,2006
110074,Hellenic Republic,Issuer Credit Rating,Foreign Curr (Long-term),A,3/24/2006,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Greece,A,6,N,1,GR,Stable,24-Mar-06,N,Greece,39,22,12/31/2006,2006
110075,State of Israel,Issuer Credit Rating,Foreign Curr (Long-term),A-,7/25/2006,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Israel,A,7,N,1,IL,Stable,25-Jul-06,N,Israel,31.5,34.75,12/31/2006,2006
110284,Taiwan (Republic of China) (Unsolicited Ratings),Issuer Credit Rating,Foreign Curr (Long-term),AA-,12/13/2006,N,Sovereign,Affirmation,IG,Asia,Taiwan,AA,4,N,1,TW,Negative,13-Dec-06,N,Taiwan,23.5,121,12/31/2006,2006
111682,Republic of India (Unsolicited Ratings),Issuer Credit Rating,Foreign Curr (Long-term),BB+,4/19/2006,N,Sovereign,Affirmation,SG,Asia,India,BB,11,N,1,IN,Positive,19-Apr-06,N,India,20,77,12/31/2006,2006
111779,People's Republic of China,Issuer Credit Rating,Foreign Curr (Long-term),A,7/27/2006,N,Sovereign,Upgrade,IG,Asia,China,A,6,N,1,CN,Stable,27-Jul-06,N,China,35,105,12/31/2006,2006
383062,Republic of Serbia,Issuer Credit Rating,Foreign Curr (Long-term),BB-,7/10/2007,N,Sovereign,Affirmation,SG,"Europe, Middle East, Africa",Serbia,BB,13,N,1,RS,Stable,10-Jul-07,N,Serbia,44,20,12/31/2007,2007
384575,Republic of Montenegro,Issuer Credit Rating,Foreign Curr (Long-term),BB+,3/27/2007,N,Sovereign,Upgrade,SG,"Europe, Middle East, Africa",Montenegro,BB,11,N,1,--,Stable,27-Mar-07,N,Montenegro,42,19,12/31/2007,2007
395594,Government of Georgia,Issuer Credit Rating,Foreign Curr (Long-term),B+,10/8/2007,N,Sovereign,Affirmation,SG,"Europe, Middle East, Africa",Georgia,B,14,N,1,GE,Positive,8-Oct-07,N,Georgia,42,43.5,12/31/2007,2007
397410,Federal Republic of Nigeria,Issuer Credit Rating,Foreign Curr (Long-term),BB-,5/10/2007,N,Sovereign,Affirmation,SG,"Europe, Middle East, Africa",Nigeria,BB,13,N,1,NG,Stable,10-May-07,N,Nigeria,10,8,12/31/2007,2007
402776,Republic of Fiji Islands,Issuer Credit Rating,Foreign Curr (Long-term),B,11/12/2007,N,Sovereign,Affirmation,SG,Pacific,Fiji,B,15,N,1,FJ,Stable,12-Nov-07,N,Fiji,-18,175,12/31/2007,2007
405642,Republic of Kenya,Issuer Credit Rating,Foreign Curr (Long-term),B+,9/3/2007,N,Sovereign,Affirmation,SG,"Europe, Middle East, Africa",Kenya,B,14,N,1,KE,Stable,3-Sep-07,N,Kenya,1,38,12/31/2007,2007
407462,Emirate of Abu Dhabi,Issuer Credit Rating,Foreign Curr (Long-term),AA,7/2/2007,N,Sovereign,New from Confid,IG,"Europe, Middle East, Africa",United Arab Emirates,AA,3,N,1,AE,Stable,2-Jul-07,N,Abu Dhabi,24,54,12/31/2007,2007
413880,Kingdom of Cambodia (Unsolicited Ratings),Issuer Credit Rating,Foreign Curr (Long-term),B+,4/19/2007,N,Sovereign,New,SG,Asia,Cambodia,B,14,N,1,KH,Stable,19-Apr-07,N,Cambodia,13,105,12/31/2007,2007
420526,Republic of Belarus,Issuer Credit Rating,Foreign Curr (Long-term),B+,8/21/2007,N,Sovereign,New from Confid,SG,"Europe, Middle East, Africa",Belarus,B,14,N,1,BY,Stable,21-Aug-07,N,Belarus,53,28,12/31/2007,2007
428039,Gabonese Republic,Issuer Credit Rating,Foreign Curr (Long-term),BB-,11/8/2007,N,Sovereign,New,SG,"Europe, Middle East, Africa",Gabon,BB,13,N,1,GA,Stable,8-Nov-07,N,Gabon,-1,11.75,12/31/2007,2007
399816,People's Republic of Bangladesh,Issuer Credit Rating,Foreign Curr (Long-term),BB-,4/5/2010,N,Sovereign,New,SG,Asia,Bangladesh,BB,13,N,1,BD,Stable,5-Apr-10,N,Bangladesh,24,90,12/31/2008,2008
461879,Guernsey,Issuer Credit Rating,Foreign Curr (Long-term),AAA,2/10/2009,N,Sovereign,New from Confid,IG,"Europe, Middle East, Africa",Guernsey,AAA,1,N,2,GG,Stable,10-Feb-09,N,Guernsey,49,2,12/31/2008,2008
464999,Socialist People's Libyan Arab Jamahiriya,Issuer Credit Rating,Foreign Curr (Long-term),A-,3/18/2009,N,Sovereign,New,IG,"Europe, Middle East, Africa",Libyan Arab Jamahiriya,A,7,N,,LY,Stable,18-Mar-09,N,Libya,32,13,12/31/2008,2008
484959,Republic of Albania,Issuer Credit Rating,Foreign Curr (Long-term),B+,4/19/2010,N,Sovereign,New,SG,"Europe, Middle East, Africa",Albania,B,14,N,1,AL,Stable,19-Apr-10,N,Albania,41,20,12/31/2008,2008
493868,Republic of Zambia,Issuer Credit Rating,Foreign Curr (Long-term),B+,3/22/2011,N,Sovereign,New,SG,"Europe, Middle East, Africa",Zambia,B,14,N,1,ZM,Stable,22-Mar-11,N,Zambia,-15,30,12/31/2008,2008
518179,Curacao,Issuer Credit Rating,Foreign Curr (Long-term),A-,11/21/2011,Y,Sovereign,New,IG,Latin America,Netherland Antilles,A,7,N,1,AN,Stable,21-Nov-11,N,Curacao,12,68,12/31/2008,2008
520599,Republic of Rwanda,Issuer Credit Rating,Foreign Curr (Long-term),B,12/29/2011,Y,Sovereign,New,SG,"Europe, Middle East, Africa",Rwanda,B,15,N,1,RW,Positive,29-Dec-11,N,Rwanda,-2,30,12/31/2008,2008
100187,Commonwealth of Australia (Unsolicited Ratings),Issuer Credit Rating,Foreign Curr (Long-term),AAA,9/16/2007,N,Sovereign,Affirmation,IG,Pacific,Australia,AAA,1,N,1,AU,Stable,16-Sep-07,N,Australia,-27,133,12/31/2008,2008
100188,Republic of Austria,Issuer Credit Rating,Foreign Curr (Long-term),AAA,2/22/2008,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Austria,AAA,1,N,1,AT,Stable,22-Feb-08,N,Austria,47.3333,13.3333,12/31/2008,2008
100366,Canada,Issuer Credit Rating,Foreign Curr (Long-term),AAA,5/18/2007,N,Sovereign,Affirmation,IG,Canada,Canada,AAA,1,N,1,CA,Stable,18-May-07,N,Canada,60,-95,12/31/2008,2008
100656,Kingdom of Denmark,Issuer Credit Rating,Foreign Curr (Long-term),AAA,8/28/2008,N,Sovereign,Affirmation,IG,"Europe, Middle East, Africa",Denmark,AAA,1,N,1,DK,Stable,28-Aug-08,N,Denmark,56,10,12/31/2008,2008
